feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__.Thermicanaceae..g__Bacillus.s__schlegelii	Antibiotics	Non_ABX	-5.01077930065853	0.552926850340049	66	30	5.05292990277044e-13	3.52582219882204e-12
k__Bacteria.p__Bacteroidetes.c__Bacteroidia.o__Bacteroidales.f__S24.7.g__.s__	Antibiotics	Non_ABX	3.95097962399304	0.44068377138347	66	66	7.42725169673929e-13	5.0699065929916e-12
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus.s__cereus	Antibiotics	Non_ABX	-2.55242604654937	0.291495686205353	66	66	1.71254216821971e-12	1.1441239166404e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.__.__	Antibiotics	Non_ABX	2.05083069660626	0.235138692436035	66	66	1.96603843734167e-12	1.28611681109435e-11
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Streptomycetaceae.__.__	Antibiotics	Non_ABX	-3.63414191937872	0.417117853999077	66	27	2.04044292375223e-12	1.30754913889429e-11
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.g__.s__	Antibiotics	Non_ABX	-4.41460899092624	0.509246752193438	66	26	2.4294780878382e-12	1.52571223916239e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.g__.s__	Antibiotics	Non_ABX	2.6147652476009	0.307185137205858	66	66	4.55530681631059e-12	2.80463988298338e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__.Tissierellaceae..g__Gallicola.s__	Antibiotics	Non_ABX	-4.27303208704632	0.506365069031902	66	26	6.11474840769071e-12	3.69236730772093e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae.g__Pseudoramibacter_Eubacterium.s__	Antibiotics	Non_ABX	2.67963403265029	0.323805671949595	66	66	1.17784209428487e-11	6.90621452779483e-11
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.__.__.__.__	Antibiotics	Non_ABX	-4.75669704738244	0.57494089943934	66	32	1.18769294427045e-11	6.90621452779483e-11
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira.s__	Antibiotics	Non_ABX	2.63262795247783	0.332849616275847	66	66	5.13999329394527e-11	2.93446889872512e-10
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae.g__Methylobacterium.s__	Day_Num	Day_Num	1.98037083165906	0.251340499307631	66	30	5.8032563263638e-11	3.25396872585399e-10
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Nocardiopsaceae.g__Prauseria.s__	Day_Num	Day_Num	2.29034329026942	0.301231527424599	66	33	1.76447660020513e-10	9.7200991660423e-10
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus.s__zeae	Antibiotics	Non_ABX	-2.2335773605742	0.297112732298198	66	22	2.49172039453204e-10	1.3489658687639e-09
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.__.__	Day_Num	Day_Num	1.72432547132105	0.233185363356797	66	34	4.08858863845376e-10	2.17596073300759e-09
k__Bacteria.p__Firmicutes.c__Bacilli.__.__.__.__	Day_Num	Day_Num	1.89345729528214	0.259412101285144	66	37	6.0082797788793e-10	3.09278664027558e-09
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__.s__	Antibiotics	Non_ABX	-3.32414048159771	0.455271844739859	66	22	5.95032020981778e-10	3.09278664027558e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__thermopalmarium	Day_Num	Day_Num	1.79044721611994	0.249271906410574	66	34	9.59329446397956e-10	4.85853945433803e-09
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.g__.s__	Day_Num	Day_Num	1.40470196095306	0.198515396144407	66	30	1.47277342512583e-09	7.34048976967475e-09
k__Bacteria.p__Firmicutes.c__Bacilli.o__Turicibacterales.f__Turicibacteraceae.g__Turicibacter.s__	Antibiotics	Non_ABX	3.19943475067619	0.455241778734887	66	66	1.78614340656262e-09	8.76326608844784e-09
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Dehalobacteriaceae.g__Dehalobacterium.s__	Antibiotics	Non_ABX	3.07216909425306	0.440133091994302	66	63	2.16467842340785e-09	1.04570619223087e-08
k__Bacteria.p__Actinobacteria.c__Actinobacteria.o__Actinomycetales.f__Corynebacteriaceae.g__Corynebacterium.s__	Day_Num	Day_Num	2.21659673123675	0.317801718260397	66	54	2.21130261626805e-09	1.05204397198207e-08
k__Bacteria.p__Actinobacteria.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__.s__	Day_Num	Day_Num	1.65345137438476	0.239628800777979	66	47	2.9837548345624e-09	1.39835674336208e-08
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.__.__.__	Day_Num	Day_Num	1.19546172650381	0.175349513665523	66	25	4.15121979237356e-09	1.91688678647838e-08
